running TARSItemKNNLee_W3, TARSItemKNNLee_W5, TARSItemKNNLiu, TARSItemKNNDing, TARSItemKNNLiu2012, TARSItemKNNVaz, TARSItemKNNexponential, TARSItemKNNlog, TARSItemKNNlinear, TARSItemKNNconcave, TARSItemKNNinverse on amazon_games
>> Loading dataset
<< Loaded dataset
dataset shape = (42480, 14817)
>> Splitting dataset
<< Split dataset
>> Running pipeline
2023-01-10 07:12:50,658 - base - recpack - INFO - Fitting TARSItemKNNLiu complete - Took 2.11s
2023-01-10 07:12:54,090 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.07s
2023-01-10 07:12:56,905 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.18s
2023-01-10 07:12:59,543 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.07s
2023-01-10 07:13:01,959 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.18s
2023-01-10 07:13:04,265 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.06s
2023-01-10 07:13:06,700 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.17s
2023-01-10 07:13:09,026 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.07s
2023-01-10 07:13:11,473 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.17s
2023-01-10 07:13:13,801 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.06s
2023-01-10 07:13:16,320 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.19s
2023-01-10 07:13:18,689 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.06s
2023-01-10 07:13:21,238 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.18s
2023-01-10 07:13:23,663 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.07s
2023-01-10 07:13:26,294 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.18s
2023-01-10 07:13:28,777 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.05s
2023-01-10 07:13:31,575 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.17s
2023-01-10 07:13:34,209 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.08s
2023-01-10 07:13:37,025 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.19s
2023-01-10 07:13:39,824 - base - recpack - INFO - Fitting TARSItemKNNDing complete - Took 2.23s
2023-01-10 07:13:43,213 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.16s
2023-01-10 07:13:46,038 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.17s
2023-01-10 07:13:48,850 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.16s
2023-01-10 07:13:51,666 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.17s
2023-01-10 07:13:54,473 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.15s
2023-01-10 07:13:57,292 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.17s
2023-01-10 07:14:00,104 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.15s
2023-01-10 07:14:02,916 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.16s
2023-01-10 07:14:05,763 - base - recpack - INFO - Fitting TARSItemKNNLiu2012 complete - Took 2.19s
2023-01-10 07:14:07,657 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.351s
2023-01-10 07:14:08,049 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.353s
2023-01-10 07:14:08,441 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.351s
2023-01-10 07:14:08,837 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.354s
2023-01-10 07:14:09,241 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.36s
2023-01-10 07:14:09,644 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.355s
2023-01-10 07:14:10,064 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.362s
2023-01-10 07:14:10,484 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.36s
2023-01-10 07:14:10,892 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.352s
2023-01-10 07:14:11,313 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.358s
2023-01-10 07:14:11,705 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.352s
2023-01-10 07:14:12,103 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.357s
2023-01-10 07:14:12,507 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.359s
2023-01-10 07:14:12,915 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.358s
2023-01-10 07:14:13,323 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.354s
2023-01-10 07:14:13,747 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.359s
2023-01-10 07:14:14,174 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.353s
2023-01-10 07:14:14,601 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.351s
2023-01-10 07:14:15,028 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.355s
2023-01-10 07:14:15,440 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.37s
2023-01-10 07:14:15,841 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.355s
2023-01-10 07:14:16,250 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.36s
2023-01-10 07:14:16,667 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.36s
2023-01-10 07:14:17,090 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.36s
2023-01-10 07:14:17,527 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.361s
2023-01-10 07:14:17,974 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.365s
